usr.bin/bluetooth/rfcomm_sppd/rfcomm_sppd.c|BSD-2-Clause
usr.bin/fetch/fetch.c|BSD-3-Clause
usr.bin/ncal/ncal.c|BSD-2-Clause
usr.bin/printf/printf.c|BSD-3-Clause
usr.bin/usbhidctl/usbhid.c|BSD-2-Clause
usr.bin/iscsictl/iscsictl.h|BSD-2-Clause
usr.bin/iscsictl/iscsictl.c|BSD-2-Clause
usr.bin/iscsictl/periphs.c|BSD-3-Clause
usr.bin/expand/expand.c|BSD-3-Clause
usr.bin/nohup/nohup.c|BSD-3-Clause
usr.bin/ktrace/ktrace.h|BSD-3-Clause
usr.bin/ktrace/ktrace.c|BSD-3-Clause
usr.bin/ktrace/subr.c|BSD-3-Clause
usr.bin/env/envopts.h|BSD-2-Clause
usr.bin/env/envopts.c|BSD-2-Clause
usr.bin/env/env.c|BSD-3-Clause
usr.bin/mt/mt.c|BSD-3-Clause
usr.bin/stdbuf/stdbuf.c|BSD-2-Clause
usr.bin/mkstr/mkstr.c|BSD-3-Clause
usr.bin/tty/tty.c|BSD-3-Clause
usr.bin/asa/asa.c|BSD-4-Clause
usr.bin/uname/uname.c|BSD-4-Clause
usr.bin/procstat/procstat_args.c|BSD-2-Clause
usr.bin/procstat/procstat_pwdx.c|BSD-2-Clause
usr.bin/procstat/procstat_sigs.c|BSD-2-Clause
usr.bin/procstat/procstat_threads.c|BSD-2-Clause
usr.bin/procstat/procstat_files.c|BSD-2-Clause
usr.bin/procstat/procstat_penv.c|BSD-2-Clause
usr.bin/procstat/procstat_kstack.c|BSD-2-Clause
usr.bin/procstat/procstat_cred.c|BSD-2-Clause
usr.bin/procstat/procstat_basic.c|BSD-2-Clause
usr.bin/procstat/procstat.c|BSD-2-Clause
usr.bin/procstat/procstat_rlimitusage.c|BSD-2-Clause
usr.bin/procstat/procstat_vm.c|BSD-2-Clause
usr.bin/procstat/procstat_advlock.c|BSD-2-Clause
usr.bin/procstat/procstat_rlimit.c|BSD-2-Clause
usr.bin/procstat/procstat_kqueue.c|BSD-2-Clause
usr.bin/procstat/procstat_bin.c|BSD-2-Clause
usr.bin/procstat/procstat_auxv.c|BSD-2-Clause
usr.bin/procstat/procstat.h|BSD-2-Clause
usr.bin/truss/main.c|BSD-4-Clause
usr.bin/truss/truss.h|BSD-2-Clause
usr.bin/truss/extern.h|BSD-4-Clause
usr.bin/truss/setup.c|BSD-4-Clause
usr.bin/truss/syscall.h|BSD-4-Clause
usr.bin/truss/syscalls.c|BSD-4-Clause
usr.bin/ministat/ministat.c|Beerware
usr.bin/lock/lock.c|BSD-3-Clause
usr.bin/from/from.c|BSD-3-Clause
usr.bin/comm/comm.c|BSD-3-Clause
usr.bin/elfctl/elfctl.c|BSD-2-Clause
usr.bin/column/column.c|BSD-3-Clause
usr.bin/ldd/ldd.c|BSD-4-Clause
usr.bin/quota/quota.c|BSD-3-Clause
usr.bin/posixmqcontrol/posixmqcontrol.c|BSD-2-Clause
usr.bin/basename/basename.c|BSD-3-Clause
usr.bin/rctl/rctl.c|BSD-2-Clause
usr.bin/xargs/pathnames.h|BSD-3-Clause
usr.bin/xargs/xargs.c|BSD-3-Clause
usr.bin/du/du.c|BSD-3-Clause
usr.bin/false/false.c|BSD-3-Clause
usr.bin/leave/leave.c|BSD-3-Clause
usr.bin/systat/systat.h|BSD-3-Clause
usr.bin/systat/tcp.c|BSD-3-Clause
usr.bin/systat/icmp.c|BSD-3-Clause
usr.bin/systat/ip6.c|BSD-3-Clause
usr.bin/systat/main.c|BSD-3-Clause
usr.bin/systat/cmdtab.c|BSD-3-Clause
usr.bin/systat/extern.h|BSD-3-Clause
usr.bin/systat/iolat.c|BSD-2-Clause
usr.bin/systat/fetch.c|BSD-3-Clause
usr.bin/systat/netstat.c|BSD-3-Clause
usr.bin/systat/convtbl.h|BSD-3-Clause
usr.bin/systat/vmstat.c|BSD-3-Clause
usr.bin/systat/ifcmds.c|BSD-3-Clause
usr.bin/systat/sysput.c|BSD-2-Clause
usr.bin/systat/cmds.c|BSD-3-Clause
usr.bin/systat/zarc.c|BSD-2-Clause
usr.bin/systat/devs.c|BSD-3-Clause
usr.bin/systat/proc.c|BSD-2-Clause
usr.bin/systat/ip.c|BSD-3-Clause
usr.bin/systat/ifstat.c|BSD-3-Clause
usr.bin/systat/convtbl.c|BSD-3-Clause
usr.bin/systat/icmp6.c|BSD-3-Clause
usr.bin/systat/netcmds.c|BSD-3-Clause
usr.bin/systat/iostat.c|BSD-3-Clause
usr.bin/systat/pigs.c|BSD-3-Clause
usr.bin/systat/keyboard.c|BSD-3-Clause
usr.bin/systat/devs.h|BSD-2-Clause
usr.bin/systat/swap.c|BSD-3-Clause
usr.bin/brandelf/brandelf.c|BSD-3-Clause
usr.bin/ctlstat/ctlstat.c|BSD-2-Clause
usr.bin/fsync/fsync.c|BSD-2-Clause
usr.bin/grep/queue.c|BSD-2-Clause
usr.bin/grep/grep.c|BSD-2-Clause
usr.bin/grep/util.c|BSD-2-Clause
usr.bin/grep/grep.h|BSD-2-Clause
usr.bin/grep/file.c|BSD-2-Clause
usr.bin/nice/nice.c|BSD-3-Clause
usr.bin/truncate/truncate.c|BSD-2-Clause
usr.bin/tsort/tsort.c|BSD-3-Clause
usr.bin/colrm/colrm.c|BSD-3-Clause
usr.bin/cap_mkdb/cap_mkdb.c|BSD-3-Clause
usr.bin/pr/egetopt.c|BSD-4-Clause
usr.bin/pr/pr.h|BSD-4-Clause
usr.bin/pr/extern.h|BSD-4-Clause
usr.bin/pr/pr.c|BSD-4-Clause
usr.bin/indent/pr_comment.c|BSD-4-Clause
usr.bin/indent/indent.h|BSD-2-Clause
usr.bin/indent/indent_codes.h|BSD-4-Clause
usr.bin/indent/lexi.c|BSD-4-Clause
usr.bin/indent/args.c|BSD-4-Clause
usr.bin/indent/indent.c|BSD-4-Clause
usr.bin/indent/io.c|BSD-4-Clause
usr.bin/indent/indent_globs.h|BSD-4-Clause
usr.bin/indent/parse.c|BSD-4-Clause
usr.bin/showmount/showmount.c|BSD-3-Clause
usr.bin/banner/banner.c|BSD-3-Clause
usr.bin/killall/killall.c|BSD-2-Clause
usr.bin/jot/jot.c|BSD-3-Clause
usr.bin/tr/cset.h|BSD-2-Clause
usr.bin/tr/extern.h|BSD-3-Clause
usr.bin/tr/cmap.c|BSD-2-Clause
usr.bin/tr/cmap.h|BSD-2-Clause
usr.bin/tr/str.c|BSD-3-Clause
usr.bin/tr/tr.c|BSD-3-Clause
usr.bin/tr/cset.c|BSD-2-Clause
usr.bin/lam/lam.c|BSD-3-Clause
usr.bin/seq/seq.c|BSD-2-Clause
usr.bin/tip/libacu/ventel.c|BSD-3-Clause
usr.bin/tip/libacu/biz31.c|BSD-3-Clause
usr.bin/tip/libacu/hayes.c|BSD-3-Clause
usr.bin/tip/libacu/dn11.c|BSD-3-Clause
usr.bin/tip/libacu/v3451.c|BSD-3-Clause
usr.bin/tip/libacu/t3000.c|BSD-3-Clause
usr.bin/tip/libacu/df.c|BSD-3-Clause
usr.bin/tip/libacu/courier.c|BSD-3-Clause
usr.bin/tip/libacu/v831.c|BSD-3-Clause
usr.bin/tip/libacu/biz22.c|BSD-3-Clause
usr.bin/tip/tip/pathnames.h|BSD-3-Clause
usr.bin/tip/tip/partab.c|BSD-3-Clause
usr.bin/tip/tip/log.c|BSD-3-Clause
usr.bin/tip/tip/cmdtab.c|BSD-3-Clause
usr.bin/tip/tip/acu.c|BSD-3-Clause
usr.bin/tip/tip/vars.c|BSD-3-Clause
usr.bin/tip/tip/hunt.c|BSD-3-Clause
usr.bin/tip/tip/cmds.c|BSD-3-Clause
usr.bin/tip/tip/uucplock.c|BSD-3-Clause
usr.bin/tip/tip/cu.c|BSD-3-Clause
usr.bin/tip/tip/tip.h|BSD-3-Clause
usr.bin/tip/tip/acutab.c|BSD-3-Clause
usr.bin/tip/tip/tipout.c|BSD-3-Clause
usr.bin/tip/tip/value.c|BSD-3-Clause
usr.bin/tip/tip/remote.c|BSD-3-Clause
usr.bin/tip/tip/tip.c|BSD-3-Clause
usr.bin/elfdump/elfdump.c|BSD-2-Clause
usr.bin/login/pathnames.h|BSD-3-Clause
usr.bin/login/login.c|BSD-4-Clause
usr.bin/login/login.h|BSD-2-Clause
usr.bin/login/login_audit.c|BSD-3-Clause
usr.bin/sed/process.c|BSD-3-Clause
usr.bin/sed/misc.c|BSD-3-Clause
usr.bin/sed/main.c|BSD-3-Clause
usr.bin/sed/extern.h|BSD-3-Clause
usr.bin/sed/defs.h|BSD-3-Clause
usr.bin/sed/compile.c|BSD-3-Clause
usr.bin/newgrp/newgrp.c|BSD-2-Clause
usr.bin/rusers/rusers.c|BSD-4-Clause
usr.bin/touch/touch.c|BSD-3-Clause
usr.bin/ar/ar.c|BSD-3-Clause
usr.bin/ar/write.c|BSD-2-Clause
usr.bin/ar/ar.h|BSD-2-Clause
usr.bin/ar/read.c|BSD-2-Clause
usr.bin/ar/util.c|BSD-2-Clause
usr.bin/csplit/csplit.c|BSD-2-Clause
usr.bin/mkfifo/mkfifo.c|BSD-3-Clause
usr.bin/mdo/mdo.c|BSD-2-Clause
usr.bin/xstr/pathnames.h|BSD-3-Clause
usr.bin/xstr/xstr.c|BSD-3-Clause
usr.bin/ipcrm/ipcrm.c|BSD-4-Clause
usr.bin/units/units.c|BSD-2-Clause
usr.bin/lastcomm/pathnames.h|BSD-3-Clause
usr.bin/lastcomm/lastcomm.c|BSD-3-Clause
usr.bin/lastcomm/readrec.c|BSD-2-Clause
usr.bin/clang/llvm-cxxfilt/llvm-cxxfilt-driver.cpp|Apache-2.0 WITH LLVM-exception
usr.bin/clang/llvm-objcopy/llvm-objcopy-driver.cpp|Apache-2.0 WITH LLVM-exception
usr.bin/clang/clang-scan-deps/clang-scan-deps-driver.cpp|Apache-2.0 WITH LLVM-exception
usr.bin/clang/lld/lld-driver.cpp|Apache-2.0 WITH LLVM-exception
usr.bin/clang/llvm-ar/llvm-ar-driver.cpp|Apache-2.0 WITH LLVM-exception
usr.bin/clang/llvm-size/llvm-size-driver.cpp|Apache-2.0 WITH LLVM-exception
usr.bin/clang/llvm-symbolizer/llvm-symbolizer-driver.cpp|Apache-2.0 WITH LLVM-exception
usr.bin/clang/clang/clang-driver.cpp|Apache-2.0 WITH LLVM-exception
usr.bin/clang/llvm-nm/llvm-nm-driver.cpp|Apache-2.0 WITH LLVM-exception
usr.bin/clang/llvm-readobj/llvm-readobj-driver.cpp|Apache-2.0 WITH LLVM-exception
usr.bin/clang/llvm-profdata/llvm-profdata-driver.cpp|Apache-2.0 WITH LLVM-exception
usr.bin/clang/llvm-dwp/llvm-dwp-driver.cpp|Apache-2.0 WITH LLVM-exception
usr.bin/clang/llvm-objdump/llvm-objdump-driver.cpp|Apache-2.0 WITH LLVM-exception
usr.bin/w/proc_compare.c|BSD-3-Clause
usr.bin/w/extern.h|BSD-3-Clause
usr.bin/w/pr_time.c|BSD-3-Clause
usr.bin/w/w.c|BSD-3-Clause
usr.bin/renice/renice.c|BSD-3-Clause
usr.bin/split/split.c|BSD-3-Clause
usr.bin/join/join.c|BSD-3-Clause
usr.bin/which/which.c|BSD-3-Clause
usr.bin/bintrans/qp.c|BSD-2-Clause
usr.bin/bintrans/uudecode.c|BSD-3-Clause
usr.bin/bintrans/uuencode.c|BSD-3-Clause
usr.bin/bintrans/bintrans.c|BSD-2-Clause
usr.bin/locale/locale.c|BSD-2-Clause
usr.bin/getent/getent.c|BSD-2-Clause
usr.bin/biff/biff.c|BSD-3-Clause
usr.bin/bsdiff/bsdiff/bsdiff.c|BSD-2-Clause
usr.bin/bsdiff/bspatch/bspatch.c|BSD-2-Clause
usr.bin/localedef/bootstrap/lmonetary.h|BSD-2-Clause
usr.bin/localedef/bootstrap/xlocale.h|BSD-2-Clause
usr.bin/localedef/bootstrap/bootstrap_xlocale_private.h|BSD-2-Clause
usr.bin/localedef/bootstrap/collate.h|BSD-2-Clause
usr.bin/localedef/bootstrap/lnumeric.h|BSD-2-Clause
usr.bin/localedef/bootstrap/un-namespace.h|BSD-2-Clause
usr.bin/localedef/bootstrap/ctype.h|BSD-2-Clause
usr.bin/localedef/bootstrap/timelocal.h|BSD-2-Clause
usr.bin/localedef/bootstrap/lmessages.h|BSD-2-Clause
usr.bin/localedef/bootstrap/namespace.h|BSD-2-Clause
usr.bin/localedef/bootstrap/limits.h|BSD-2-Clause
usr.bin/localedef/bootstrap/_ctype.h|BSD-2-Clause
usr.bin/runat/runat.c|BSD-2-Clause
usr.bin/ktrdump/ktrdump.c|BSD-2-Clause
usr.bin/rev/rev.c|BSD-3-Clause
usr.bin/col/col.c|BSD-3-Clause
usr.bin/passwd/passwd.c|BSD-3-Clause
usr.bin/mail/pathnames.h|BSD-3-Clause
usr.bin/mail/cmd2.c|BSD-3-Clause
usr.bin/mail/tty.c|BSD-3-Clause
usr.bin/mail/main.c|BSD-3-Clause
usr.bin/mail/cmdtab.c|BSD-3-Clause
usr.bin/mail/extern.h|BSD-3-Clause
usr.bin/mail/vars.c|BSD-3-Clause
usr.bin/mail/list.c|BSD-3-Clause
usr.bin/mail/getname.c|BSD-3-Clause
usr.bin/mail/v7.local.c|BSD-3-Clause
usr.bin/mail/head.c|BSD-3-Clause
usr.bin/mail/fio.c|BSD-3-Clause
usr.bin/mail/lex.c|BSD-3-Clause
usr.bin/mail/version.c|BSD-3-Clause
usr.bin/mail/cmd3.c|BSD-3-Clause
usr.bin/mail/cmd1.c|BSD-3-Clause
usr.bin/mail/temp.c|BSD-3-Clause
usr.bin/mail/send.c|BSD-3-Clause
usr.bin/mail/quit.c|BSD-3-Clause
usr.bin/mail/names.c|BSD-3-Clause
usr.bin/mail/rcv.h|BSD-3-Clause
usr.bin/mail/tests/mailx_signal_test.c|BSD-2-Clause
usr.bin/mail/popen.c|BSD-3-Clause
usr.bin/mail/collect.c|BSD-3-Clause
usr.bin/mail/glob.h|BSD-3-Clause
usr.bin/mail/util.c|BSD-3-Clause
usr.bin/mail/def.h|BSD-3-Clause
usr.bin/mail/strings.c|BSD-3-Clause
usr.bin/mail/edit.c|BSD-3-Clause
usr.bin/script/script.c|BSD-3-Clause
usr.bin/diff/diffreg.c|BSD-4-Clause
usr.bin/vgrind/pathnames.h|BSD-3-Clause
usr.bin/vgrind/vfontedpr.c|BSD-3-Clause
usr.bin/vgrind/extern.h|BSD-3-Clause
usr.bin/vgrind/regexp.c|BSD-3-Clause
usr.bin/sdiotool/cam_sdio.h|BSD-2-Clause
usr.bin/sdiotool/linux_compat.h|BSD-2-Clause
usr.bin/sdiotool/linux_sdio_compat.h|BSD-2-Clause
usr.bin/sdiotool/brcmfmac_sdio.h|ISC
usr.bin/sdiotool/brcmfmac_bus.h|ISC
usr.bin/wc/wc.c|BSD-3-Clause
usr.bin/wall/wall.c|BSD-3-Clause
usr.bin/wall/ttymsg.c|BSD-3-Clause
usr.bin/tee/tee.c|BSD-3-Clause
usr.bin/look/pathnames.h|BSD-3-Clause
usr.bin/look/look.c|BSD-3-Clause
usr.bin/ypmatch/ypmatch.c|BSD-2-Clause
usr.bin/calendar/pathnames.h|BSD-3-Clause
usr.bin/calendar/calendar.c|BSD-3-Clause
usr.bin/calendar/locale.c|BSD-3-Clause
usr.bin/calendar/events.c|BSD-2-Clause
usr.bin/calendar/pom.c|BSD-3-Clause
usr.bin/calendar/paskha.c|BSD-2-Clause
usr.bin/calendar/ostern.c|BSD-2-Clause
usr.bin/calendar/dates.c|BSD-2-Clause
usr.bin/calendar/day.c|BSD-3-Clause
usr.bin/calendar/sunpos.c|BSD-2-Clause
usr.bin/calendar/parsedata.c|BSD-2-Clause
usr.bin/calendar/io.c|BSD-3-Clause
usr.bin/calendar/calendar.h|BSD-3-Clause
usr.bin/tabs/tabs.c|BSD-2-Clause
usr.bin/gzip/unzstd.c|BSD-2-Clause
usr.bin/gzip/unbzip2.c|BSD-2-Clause
usr.bin/gzip/zuncompress.c|BSD-3-Clause
usr.bin/gzip/unpack.c|BSD-2-Clause
usr.bin/gzip/gzip.c|BSD-2-Clause
usr.bin/gzip/unxz.c|BSD-2-Clause
usr.bin/c99/c99.c|BSD-2-Clause
usr.bin/usbhidaction/usbhidaction.c|BSD-2-Clause
usr.bin/logname/logname.c|BSD-3-Clause
usr.bin/mesg/mesg.c|BSD-3-Clause
usr.bin/what/what.c|BSD-3-Clause
usr.bin/talk/get_addrs.c|BSD-3-Clause
usr.bin/talk/ctl.c|BSD-3-Clause
usr.bin/talk/invite.c|BSD-3-Clause
usr.bin/talk/talk.h|BSD-3-Clause
usr.bin/talk/look_up.c|BSD-3-Clause
usr.bin/talk/init_disp.c|BSD-3-Clause
usr.bin/talk/ctl_transact.c|BSD-3-Clause
usr.bin/talk/display.c|BSD-3-Clause
usr.bin/talk/talk_ctl.h|BSD-3-Clause
usr.bin/talk/get_names.c|BSD-3-Clause
usr.bin/talk/talk.c|BSD-3-Clause
usr.bin/talk/io.c|BSD-3-Clause
usr.bin/talk/msgs.c|BSD-3-Clause
usr.bin/printenv/printenv.c|BSD-3-Clause
usr.bin/mkuzip/mkuzip.c|BSD-2-Clause
usr.bin/mkuzip/mkuz_zstd.c|BSD-2-Clause
usr.bin/mkuzip/mkuz_zstd.h|BSD-2-Clause
usr.bin/ypcat/ypcat.c|BSD-2-Clause
usr.bin/time/time.c|BSD-3-Clause
usr.bin/sockstat/main.c|BSD-2-Clause
usr.bin/sockstat/sockstat.h|BSD-2-Clause
usr.bin/sockstat/tests/sockstat_test.c|BSD-2-Clause
usr.bin/sockstat/sockstat.c|BSD-2-Clause
usr.bin/genl/genl.c|BSD-2-Clause
usr.bin/genl/parser_rpc.c|BSD-2-Clause
usr.bin/genl/genl.h|BSD-2-Clause
usr.bin/tail/misc.c|BSD-3-Clause
usr.bin/tail/extern.h|BSD-3-Clause
usr.bin/tail/forward.c|BSD-3-Clause
usr.bin/tail/tail.c|BSD-3-Clause
usr.bin/tail/read.c|BSD-3-Clause
usr.bin/tail/reverse.c|BSD-3-Clause
usr.bin/cmp/misc.c|BSD-3-Clause
usr.bin/cmp/extern.h|BSD-3-Clause
usr.bin/cmp/regular.c|BSD-3-Clause
usr.bin/cmp/special.c|BSD-3-Clause
usr.bin/cmp/link.c|BSD-2-Clause
usr.bin/cmp/cmp.c|BSD-3-Clause
usr.bin/su/su.c|BSD-3-Clause
usr.bin/kdump/kdump.c|BSD-3-Clause
usr.bin/kdump/kdump.h|BSD-3-Clause
usr.bin/kdump/linux.c|BSD-2-Clause
usr.bin/cksum/extern.h|BSD-3-Clause
usr.bin/cksum/sum2.c|BSD-3-Clause
usr.bin/cksum/crc.c|BSD-3-Clause
usr.bin/cksum/print.c|BSD-3-Clause
usr.bin/cksum/cksum.c|BSD-3-Clause
usr.bin/cksum/sum1.c|BSD-3-Clause
usr.bin/ul/ul.c|BSD-3-Clause
usr.bin/whois/whois.c|BSD-3-Clause
usr.bin/perror/perror.c|BSD-2-Clause
usr.bin/pathchk/pathchk.c|BSD-2-Clause
usr.bin/lockf/lockf.c|BSD-2-Clause
usr.bin/msgs/pathnames.h|BSD-3-Clause
usr.bin/msgs/msgs.c|BSD-3-Clause
usr.bin/head/head.c|BSD-3-Clause
usr.bin/tftp/tftp.c|BSD-3-Clause
usr.bin/tftp/main.c|BSD-3-Clause
usr.bin/tftp/tftp.h|BSD-3-Clause
usr.bin/fold/fold.c|BSD-3-Clause
usr.bin/mididump/mididump.c|BSD-2-Clause
usr.bin/mkcsmapper/ldef.h|BSD-2-Clause
usr.bin/chpass/field.c|BSD-4-Clause
usr.bin/chpass/table.c|BSD-3-Clause
usr.bin/chpass/chpass.h|BSD-4-Clause
usr.bin/chpass/util.c|BSD-4-Clause
usr.bin/chpass/chpass.c|BSD-4-Clause
usr.bin/chpass/edit.c|BSD-4-Clause
usr.bin/rwall/rwall.c|BSD-4-Clause
usr.bin/who/who.c|BSD-2-Clause
usr.bin/patch/mkpath.c|BSD-3-Clause
usr.bin/last/last.c|BSD-3-Clause
usr.bin/paste/paste.c|BSD-3-Clause
usr.bin/at/privs.h|BSD-2-Clause
usr.bin/at/panic.h|BSD-2-Clause
usr.bin/at/perm.h|BSD-2-Clause
usr.bin/at/at.h|BSD-2-Clause
usr.bin/at/perm.c|BSD-2-Clause
usr.bin/at/parsetime.h|BSD-2-Clause
usr.bin/at/panic.c|BSD-2-Clause
usr.bin/at/parsetime.c|BSD-2-Clause
usr.bin/at/at.c|BSD-2-Clause
usr.bin/tcopy/tcopy.cc|BSD-2-Clause
usr.sbin/uhsoctl/uhsoctl.c|BSD-2-Clause
usr.sbin/apmd/apmd.c|BSD-2-Clause
usr.sbin/apmd/apmd.h|BSD-2-Clause
usr.sbin/vidcontrol/decode.c|BSD-3-Clause
usr.sbin/vidcontrol/vidcontrol.c|BSD-3-Clause
usr.sbin/repquota/repquota.c|BSD-3-Clause
usr.sbin/config/config.h|BSD-3-Clause
usr.sbin/config/main.cc|BSD-3-Clause
usr.sbin/config/mkmakefile.cc|BSD-3-Clause
usr.sbin/config/mkheaders.c|BSD-3-Clause
usr.sbin/config/mkoptions.cc|BSD-3-Clause
usr.sbin/bsdinstall/runconsoles/common.h|BSD-2-Clause
usr.sbin/bsdinstall/runconsoles/common.c|BSD-2-Clause
usr.sbin/bsdinstall/runconsoles/child.h|BSD-2-Clause
usr.sbin/bsdinstall/runconsoles/runconsoles.c|BSD-2-Clause
usr.sbin/bsdinstall/runconsoles/child.c|BSD-2-Clause
usr.sbin/bsdinstall/distfetch/distfetch.c|BSD-2-Clause
usr.sbin/bsdinstall/partedit/partedit_powerpc.c|BSD-2-Clause
usr.sbin/bsdinstall/partedit/diskmenu.c|BSD-2-Clause
usr.sbin/bsdinstall/partedit/partedit_x86.c|BSD-2-Clause
usr.sbin/bsdinstall/partedit/partedit_generic.c|BSD-2-Clause
usr.sbin/bsdinstall/partedit/gpart_ops.c|BSD-2-Clause
usr.sbin/bsdinstall/partedit/part_wizard.c|BSD-2-Clause
usr.sbin/bsdinstall/partedit/diskmenu.h|BSD-2-Clause
usr.sbin/bsdinstall/partedit/partedit.c|BSD-2-Clause
usr.sbin/bsdinstall/partedit/partedit.h|BSD-2-Clause
usr.sbin/bsdinstall/partedit/scripted.c|BSD-2-Clause
usr.sbin/bsdinstall/distextract/distextract.c|BSD-2-Clause
usr.sbin/usbdump/usbdump.c|BSD-2-Clause
usr.sbin/efiwake/efiwake.c|BSD-2-Clause
usr.sbin/certctl/certctl.c|BSD-2-Clause
usr.sbin/nfsd/nfsd.c|BSD-3-Clause
usr.sbin/jail/command.c|BSD-2-Clause
usr.sbin/jail/jail.c|BSD-2-Clause
usr.sbin/jail/jailp.h|BSD-2-Clause
usr.sbin/jail/state.c|BSD-2-Clause
usr.sbin/jail/config.c|BSD-2-Clause
usr.sbin/powerd/powerd.c|BSD-2-Clause
usr.sbin/rpc.lockd/lock_proc.c|BSD-4-Clause
usr.sbin/rpc.lockd/lockd_lock.c|BSD-4-Clause
usr.sbin/rpc.lockd/lockd.h|BSD-4-Clause
usr.sbin/rpc.lockd/lockd.c|BSD-4-Clause
usr.sbin/rpc.lockd/kern.c|BSD-3-Clause
usr.sbin/rip6query/rip6query.c|BSD-3-Clause
usr.sbin/acpi/acpidb/acpidb.c|BSD-2-Clause
usr.sbin/acpi/acpidump/acpi_user.c|BSD-2-Clause
usr.sbin/acpi/acpidump/acpidump.h|BSD-2-Clause
usr.sbin/acpi/acpidump/acpi.c|BSD-2-Clause
usr.sbin/acpi/acpidump/acpidump.c|BSD-2-Clause
usr.sbin/acpi/acpiconf/acpiconf.c|BSD-2-Clause
usr.sbin/bhyvectl/amd64/bhyvectl_machdep.c|BSD-2-Clause
usr.sbin/bhyvectl/bhyvectl.c|BSD-2-Clause
usr.sbin/bhyvectl/bhyvectl.h|BSD-2-Clause
usr.sbin/bhyvectl/aarch64/bhyvectl_machdep.c|BSD-2-Clause
usr.sbin/bhyvectl/riscv/bhyvectl_machdep.c|BSD-2-Clause
usr.sbin/watchdogd/watchdogd.c|BSD-2-Clause
usr.sbin/usbconfig/usbconfig.c|BSD-2-Clause
usr.sbin/usbconfig/dump.h|BSD-2-Clause
usr.sbin/usbconfig/dump.c|BSD-2-Clause
usr.sbin/mtest/mtest.c|BSD-2-Clause
usr.sbin/spray/spray.c|BSD-4-Clause
usr.sbin/fdwrite/fdwrite.c|Beerware
usr.sbin/lpr/filters/lpf.c|BSD-3-Clause
usr.sbin/lpr/common_source/pathnames.h|BSD-3-Clause
usr.sbin/lpr/common_source/printcap.c|BSD-4-Clause
usr.sbin/lpr/common_source/displayq.c|BSD-3-Clause
usr.sbin/lpr/common_source/matchjobs.h|BSD-2-Clause
usr.sbin/lpr/common_source/net.c|BSD-4-Clause
usr.sbin/lpr/common_source/lp.cdefs.h|BSD-2-Clause
usr.sbin/lpr/common_source/ctlinfo.c|BSD-2-Clause
usr.sbin/lpr/common_source/common.c|BSD-4-Clause
usr.sbin/lpr/common_source/matchjobs.c|BSD-2-Clause
usr.sbin/lpr/common_source/rmjob.c|BSD-3-Clause
usr.sbin/lpr/common_source/lp.h|BSD-3-Clause
usr.sbin/lpr/common_source/ctlinfo.h|BSD-2-Clause
usr.sbin/lpr/common_source/startdaemon.c|BSD-3-Clause
usr.sbin/lpr/lpr/lpr.c|BSD-4-Clause
usr.sbin/lpr/lptest/lptest.c|BSD-3-Clause
usr.sbin/lpr/filters.ru/koi2855/koi2855.c|BSD-2-Clause
usr.sbin/lpr/filters.ru/koi2alt/koi2alt.c|BSD-2-Clause
usr.sbin/lpr/lprm/lprm.c|BSD-3-Clause
usr.sbin/lpr/chkprintcap/skimprintcap.c|BSD-2-Clause
usr.sbin/lpr/chkprintcap/skimprintcap.h|BSD-2-Clause
usr.sbin/lpr/lpq/lpq.c|BSD-3-Clause
usr.sbin/lpr/lpd/printjob.c|BSD-3-Clause
usr.sbin/lpr/lpd/lpd.c|BSD-3-Clause
usr.sbin/lpr/lpd/modes.c|BSD-3-Clause
usr.sbin/lpr/lpd/extern.h|BSD-3-Clause
usr.sbin/lpr/lpd/recvjob.c|BSD-3-Clause
usr.sbin/lpr/lpd/lpdchar.c|BSD-3-Clause
usr.sbin/lpr/pac/pac.c|BSD-3-Clause
usr.sbin/lpr/lpc/cmdtab.c|BSD-3-Clause
usr.sbin/lpr/lpc/extern.h|BSD-3-Clause
usr.sbin/lpr/lpc/movejobs.c|BSD-2-Clause
usr.sbin/lpr/lpc/lpc.c|BSD-3-Clause
usr.sbin/lpr/lpc/cmds.c|BSD-3-Clause
usr.sbin/lpr/lpc/lpc.h|BSD-3-Clause
usr.sbin/uathload/uathload.c|BSD-2-Clause
usr.sbin/ckdist/ckdist.c|BSD-2-Clause
usr.sbin/newsyslog/extern.h|BSD-2-Clause
usr.sbin/pkg/pkg.h|BSD-2-Clause
usr.sbin/pkg/config.h|BSD-2-Clause
usr.sbin/pkg/hash.c|BSD-2-Clause
usr.sbin/pkg/dns_utils.h|BSD-2-Clause
usr.sbin/pkg/hash.h|BSD-2-Clause
usr.sbin/pkg/rsa.c|BSD-2-Clause
usr.sbin/pkg/pkg.c|BSD-2-Clause
usr.sbin/pkg/dns_utils.c|BSD-2-Clause
usr.sbin/pkg/config.c|BSD-2-Clause
usr.sbin/rrenumd/rrenumd.h|BSD-4-Clause
usr.sbin/rrenumd/rrenumd.c|BSD-3-Clause
usr.sbin/rpc.statd/statd.c|BSD-4-Clause
usr.sbin/rpc.statd/statd.h|BSD-4-Clause
usr.sbin/rpc.statd/procs.c|BSD-4-Clause
usr.sbin/rpc.statd/file.c|BSD-4-Clause
usr.sbin/sa/pathnames.h|BSD-4-Clause
usr.sbin/sa/main.c|BSD-4-Clause
